datetime,temperature,solar_radiation,cloud_cover
2026-01-26 18:00:00,-1.9,0.0,63.4
2026-01-26 19:00:00,0.7,0.0,58.7
2026-01-26 20:00:00,-4.5,0.0,60.6
2026-01-26 21:00:00,-1.8,0.0,54.1
2026-01-26 22:00:00,-7.0,0.0,63.3
2026-01-26 23:00:00,-2.3,0.0,82.7
2026-01-27 00:00:00,-5.0,0.0,43.1
2026-01-27 01:00:00,-5.8,0.0,71.0
2026-01-27 02:00:00,-3.4,0.0,86.5
2026-01-27 03:00:00,-1.3,0.0,63.1
2026-01-27 04:00:00,-1.7,0.0,57.9
2026-01-27 05:00:00,1.7,0.0,79.7
2026-01-27 06:00:00,0.7,0.0,51.1
2026-01-27 07:00:00,4.4,0.0,65.5
2026-01-27 08:00:00,5.0,190.7,50.2
2026-01-27 09:00:00,4.8,332.7,37.8
2026-01-27 10:00:00,4.6,368.3,63.5
2026-01-27 11:00:00,5.9,398.0,46.9
2026-01-27 12:00:00,6.5,432.9,65.6
2026-01-27 13:00:00,9.1,449.0,82.5
2026-01-27 14:00:00,6.0,350.1,93.6
2026-01-27 15:00:00,5.1,277.3,67.2
2026-01-27 16:00:00,8.1,136.3,81.1
2026-01-27 17:00:00,1.6,0.0,71.8
2026-01-27 18:00:00,0.3,0.0,60.1
2026-01-27 19:00:00,-0.5,0.0,36.9
2026-01-27 20:00:00,-4.9,0.0,90.2
2026-01-27 21:00:00,-4.6,0.0,50.1
2026-01-27 22:00:00,-5.2,0.0,86.6
2026-01-27 23:00:00,-3.1,0.0,73.9
2026-01-28 00:00:00,-4.5,0.0,51.0
2026-01-28 01:00:00,-3.4,0.0,70.3
2026-01-28 02:00:00,-0.7,0.0,97.6
2026-01-28 03:00:00,-0.1,0.0,88.6
2026-01-28 04:00:00,-0.9,0.0,57.9
2026-01-28 05:00:00,-0.7,0.0,54.9
2026-01-28 06:00:00,4.2,0.0,67.1
2026-01-28 07:00:00,4.7,0.0,63.1
2026-01-28 08:00:00,1.0,122.3,83.6
2026-01-28 09:00:00,4.4,256.9,76.7
2026-01-28 10:00:00,5.8,376.6,40.2
2026-01-28 11:00:00,7.2,395.6,72.5
2026-01-28 12:00:00,7.3,457.5,62.9
2026-01-28 13:00:00,5.6,410.8,66.2
2026-01-28 14:00:00,5.4,371.6,69.3
2026-01-28 15:00:00,3.3,314.2,83.6
2026-01-28 16:00:00,0.6,134.4,80.3
2026-01-28 17:00:00,0.2,0.0,54.4
2026-01-28 18:00:00,-0.6,0.0,64.7
2026-01-28 19:00:00,-1.9,0.0,58.9
2026-01-28 20:00:00,-6.6,0.0,40.4
2026-01-28 21:00:00,-4.4,0.0,64.0
2026-01-28 22:00:00,-4.0,0.0,93.3
2026-01-28 23:00:00,-4.9,0.0,39.9
2026-01-29 00:00:00,-4.6,0.0,65.0
2026-01-29 01:00:00,-2.6,0.0,64.5
2026-01-29 02:00:00,-4.9,0.0,69.7
2026-01-29 03:00:00,-5.0,0.0,50.9
2026-01-29 04:00:00,-1.2,0.0,44.0
2026-01-29 05:00:00,2.3,0.0,44.7
2026-01-29 06:00:00,5.4,0.0,85.4
2026-01-29 07:00:00,4.8,0.0,50.6
2026-01-29 08:00:00,1.4,169.7,57.9
2026-01-29 09:00:00,4.6,221.4,97.0
2026-01-29 10:00:00,6.1,356.0,54.4
2026-01-29 11:00:00,6.1,427.9,70.5
2026-01-29 12:00:00,6.7,503.8,81.3
2026-01-29 13:00:00,3.2,368.3,80.6
2026-01-29 14:00:00,4.4,367.2,45.4
2026-01-29 15:00:00,4.1,318.8,54.7
2026-01-29 16:00:00,3.7,118.6,69.9
2026-01-29 17:00:00,-0.9,0.0,94.3
2026-01-29 18:00:00,-1.2,0.0,54.0
2026-01-29 19:00:00,-7.2,0.0,58.0
2026-01-29 20:00:00,-4.0,0.0,71.7
2026-01-29 21:00:00,-4.6,0.0,74.7
2026-01-29 22:00:00,-6.1,0.0,75.6
2026-01-29 23:00:00,-3.9,0.0,52.7
2026-01-30 00:00:00,-4.1,0.0,57.2
2026-01-30 01:00:00,-8.0,0.0,68.4
2026-01-30 02:00:00,-2.3,0.0,84.1
2026-01-30 03:00:00,-3.5,0.0,61.6
2026-01-30 04:00:00,0.5,0.0,64.8
2026-01-30 05:00:00,-1.7,0.0,49.8
2026-01-30 06:00:00,2.2,0.0,93.1
2026-01-30 07:00:00,2.8,0.0,67.5
2026-01-30 08:00:00,5.0,138.6,81.3
2026-01-30 09:00:00,5.4,287.6,65.6
2026-01-30 10:00:00,5.1,378.0,66.4
2026-01-30 11:00:00,2.8,476.4,42.7
2026-01-30 12:00:00,2.7,461.8,32.9
2026-01-30 13:00:00,4.0,469.2,83.9
2026-01-30 14:00:00,4.3,361.7,66.3
2026-01-30 15:00:00,2.1,255.5,68.3
2026-01-30 16:00:00,3.4,138.2,46.4
2026-01-30 17:00:00,0.3,0.0,51.6
2026-01-30 18:00:00,-2.4,0.0,81.1
2026-01-30 19:00:00,-2.2,0.0,91.3
2026-01-30 20:00:00,-2.3,0.0,55.8
2026-01-30 21:00:00,-2.9,0.0,75.2
2026-01-30 22:00:00,-0.2,0.0,68.0
2026-01-30 23:00:00,-5.5,0.0,63.4
2026-01-31 00:00:00,-4.1,0.0,92.7
2026-01-31 01:00:00,-2.6,0.0,58.1
2026-01-31 02:00:00,-2.7,0.0,83.6
2026-01-31 03:00:00,-2.6,0.0,70.7
2026-01-31 04:00:00,-3.5,0.0,64.7
2026-01-31 05:00:00,-0.1,0.0,85.5
2026-01-31 06:00:00,0.1,0.0,69.3
2026-01-31 07:00:00,-0.0,0.0,63.5
2026-01-31 08:00:00,2.8,113.0,85.6
2026-01-31 09:00:00,3.1,294.8,83.7
2026-01-31 10:00:00,6.9,363.3,83.0
2026-01-31 11:00:00,7.1,411.5,6.6
2026-01-31 12:00:00,3.9,465.6,71.5
2026-01-31 13:00:00,4.7,397.4,68.1
2026-01-31 14:00:00,0.7,398.0,64.4
2026-01-31 15:00:00,2.4,265.9,74.1
2026-01-31 16:00:00,3.0,182.6,68.8
2026-01-31 17:00:00,2.6,0.0,75.1
2026-01-31 18:00:00,-1.8,0.0,60.9
2026-01-31 19:00:00,0.5,0.0,87.4
2026-01-31 20:00:00,-5.7,0.0,76.6
2026-01-31 21:00:00,-5.9,0.0,73.1
2026-01-31 22:00:00,-2.5,0.0,72.3
2026-01-31 23:00:00,-0.8,0.0,82.3
2026-02-01 00:00:00,-2.9,0.0,80.0
2026-02-01 01:00:00,-3.4,0.0,63.0
2026-02-01 02:00:00,-6.9,0.0,79.6
2026-02-01 03:00:00,-5.6,0.0,67.3
2026-02-01 04:00:00,-0.0,0.0,93.5
2026-02-01 05:00:00,0.3,0.0,81.2
2026-02-01 06:00:00,0.1,0.0,55.3
2026-02-01 07:00:00,3.6,0.0,99.7
2026-02-01 08:00:00,4.8,138.9,33.2
2026-02-01 09:00:00,7.2,301.9,74.3
2026-02-01 10:00:00,6.1,382.8,54.3
2026-02-01 11:00:00,8.4,456.3,92.9
2026-02-01 12:00:00,5.8,456.2,68.5
2026-02-01 13:00:00,5.1,384.1,52.8
2026-02-01 14:00:00,6.7,407.6,60.7
2026-02-01 15:00:00,1.5,280.3,54.0
2026-02-01 16:00:00,7.9,174.4,60.1
2026-02-01 17:00:00,1.7,0.0,59.8
2026-02-01 18:00:00,0.5,0.0,53.4
2026-02-01 19:00:00,-0.5,0.0,68.8
2026-02-01 20:00:00,1.2,0.0,70.6
2026-02-01 21:00:00,-1.8,0.0,49.8
2026-02-01 22:00:00,-7.1,0.0,39.8
2026-02-01 23:00:00,-1.2,0.0,69.4
2026-02-02 00:00:00,-4.4,0.0,72.5
2026-02-02 01:00:00,-3.0,0.0,75.4
2026-02-02 02:00:00,-5.0,0.0,72.7
2026-02-02 03:00:00,-0.4,0.0,88.1
2026-02-02 04:00:00,-1.5,0.0,79.4
2026-02-02 05:00:00,1.3,0.0,100.0
2026-02-02 06:00:00,1.8,0.0,100.0
2026-02-02 07:00:00,7.4,0.0,38.1
2026-02-02 08:00:00,8.6,174.4,31.5
2026-02-02 09:00:00,5.5,262.4,64.4
2026-02-02 10:00:00,6.0,352.4,72.0
2026-02-02 11:00:00,5.3,456.1,63.3
2026-02-02 12:00:00,8.1,446.2,75.0
2026-02-02 13:00:00,4.7,464.5,60.4
2026-02-02 14:00:00,3.8,374.5,54.1
2026-02-02 15:00:00,5.5,316.3,56.3
2026-02-02 16:00:00,1.3,166.4,61.5
2026-02-02 17:00:00,1.0,0.0,77.1
2026-02-02 18:00:00,-3.4,0.0,57.2
2026-02-02 19:00:00,-0.0,0.0,60.1
2026-02-02 20:00:00,1.4,0.0,73.0
2026-02-02 21:00:00,-1.8,0.0,61.5
2026-02-02 22:00:00,-0.8,0.0,81.2
2026-02-02 23:00:00,-5.6,0.0,50.7
2026-02-03 00:00:00,-3.2,0.0,47.2
2026-02-03 01:00:00,-5.1,0.0,68.8
2026-02-03 02:00:00,-2.8,0.0,70.3
2026-02-03 03:00:00,0.2,0.0,51.3
2026-02-03 04:00:00,0.1,0.0,84.4
2026-02-03 05:00:00,-1.7,0.0,93.1
2026-02-03 06:00:00,-0.2,0.0,54.8
2026-02-03 07:00:00,0.9,0.0,86.5
2026-02-03 08:00:00,5.7,165.3,28.5
2026-02-03 09:00:00,9.6,277.1,80.4
2026-02-03 10:00:00,8.7,389.4,51.4
2026-02-03 11:00:00,2.4,474.6,78.9
2026-02-03 12:00:00,8.8,456.0,49.8
2026-02-03 13:00:00,7.4,454.8,63.2
2026-02-03 14:00:00,1.6,383.8,52.1
2026-02-03 15:00:00,3.1,292.1,61.0
2026-02-03 16:00:00,4.6,208.4,91.7
2026-02-03 17:00:00,2.3,0.0,62.6
2026-02-03 18:00:00,-2.7,0.0,95.9
2026-02-03 19:00:00,-0.1,0.0,58.4
2026-02-03 20:00:00,-6.6,0.0,86.6
2026-02-03 21:00:00,-3.6,0.0,39.8
2026-02-03 22:00:00,-1.4,0.0,59.9
2026-02-03 23:00:00,-3.8,0.0,56.2
2026-02-04 00:00:00,-4.6,0.0,87.1
2026-02-04 01:00:00,-1.3,0.0,66.8
2026-02-04 02:00:00,-0.3,0.0,32.7
2026-02-04 03:00:00,1.4,0.0,44.3
2026-02-04 04:00:00,1.7,0.0,48.8
2026-02-04 05:00:00,3.4,0.0,78.0
2026-02-04 06:00:00,4.0,0.0,76.1
2026-02-04 07:00:00,4.3,0.0,59.5
2026-02-04 08:00:00,5.0,195.8,55.8
2026-02-04 09:00:00,5.1,293.5,74.7
2026-02-04 10:00:00,3.7,391.5,47.0
2026-02-04 11:00:00,4.3,420.3,70.9
2026-02-04 12:00:00,5.5,454.9,69.6
2026-02-04 13:00:00,6.1,450.6,59.9
2026-02-04 14:00:00,7.7,410.5,70.0
2026-02-04 15:00:00,3.7,313.6,65.5
2026-02-04 16:00:00,4.6,126.5,71.5
2026-02-04 17:00:00,3.4,0.0,44.0
2026-02-04 18:00:00,-0.5,0.0,73.2
2026-02-04 19:00:00,-0.1,0.0,79.4
2026-02-04 20:00:00,-2.8,0.0,68.8
2026-02-04 21:00:00,-0.4,0.0,73.0
2026-02-04 22:00:00,-2.3,0.0,62.3
2026-02-04 23:00:00,-6.1,0.0,77.4
2026-02-05 00:00:00,-3.2,0.0,64.7
2026-02-05 01:00:00,0.3,0.0,46.5
2026-02-05 02:00:00,-2.5,0.0,76.0
2026-02-05 03:00:00,-0.3,0.0,39.2
2026-02-05 04:00:00,1.1,0.0,68.0
2026-02-05 05:00:00,-0.7,0.0,58.0
2026-02-05 06:00:00,3.7,0.0,57.0
2026-02-05 07:00:00,1.1,0.0,66.3
2026-02-05 08:00:00,3.6,192.2,53.1
2026-02-05 09:00:00,7.8,291.3,71.4
2026-02-05 10:00:00,6.9,358.1,64.6
2026-02-05 11:00:00,5.7,483.9,54.5
2026-02-05 12:00:00,7.1,506.5,83.8
2026-02-05 13:00:00,5.6,451.8,66.8
2026-02-05 14:00:00,4.9,408.9,73.2
2026-02-05 15:00:00,5.2,317.0,85.0
2026-02-05 16:00:00,1.2,204.8,84.7
2026-02-05 17:00:00,1.4,0.0,72.4
2026-02-05 18:00:00,-0.6,0.0,59.2
2026-02-05 19:00:00,-4.3,0.0,42.3
2026-02-05 20:00:00,-4.0,0.0,66.8
2026-02-05 21:00:00,0.2,0.0,80.2
2026-02-05 22:00:00,-2.7,0.0,69.1
2026-02-05 23:00:00,-6.3,0.0,12.1
2026-02-06 00:00:00,-6.5,0.0,76.5
2026-02-06 01:00:00,-3.1,0.0,77.5
2026-02-06 02:00:00,1.0,0.0,59.0
2026-02-06 03:00:00,-1.4,0.0,78.3
2026-02-06 04:00:00,2.8,0.0,72.9
2026-02-06 05:00:00,2.2,0.0,53.2
2026-02-06 06:00:00,3.7,0.0,82.6
2026-02-06 07:00:00,1.3,0.0,44.5
2026-02-06 08:00:00,6.9,187.9,62.6
2026-02-06 09:00:00,5.1,257.1,61.1
2026-02-06 10:00:00,8.0,450.6,51.1
2026-02-06 11:00:00,4.8,478.4,68.0
2026-02-06 12:00:00,6.6,449.8,83.1
2026-02-06 13:00:00,6.5,415.5,82.2
2026-02-06 14:00:00,4.7,405.5,74.3
2026-02-06 15:00:00,4.8,288.5,38.1
2026-02-06 16:00:00,2.2,175.9,43.4
2026-02-06 17:00:00,0.2,0.0,66.0
2026-02-06 18:00:00,3.4,0.0,63.0
2026-02-06 19:00:00,1.0,0.0,56.0
2026-02-06 20:00:00,-3.6,0.0,92.1
2026-02-06 21:00:00,-1.7,0.0,65.1
2026-02-06 22:00:00,-4.9,0.0,71.6
2026-02-06 23:00:00,-5.9,0.0,78.3
2026-02-07 00:00:00,-1.2,0.0,64.1
2026-02-07 01:00:00,-6.2,0.0,100.0
2026-02-07 02:00:00,-0.1,0.0,49.1
2026-02-07 03:00:00,-1.5,0.0,54.1
2026-02-07 04:00:00,-0.2,0.0,49.1
2026-02-07 05:00:00,2.4,0.0,86.7
2026-02-07 06:00:00,4.0,0.0,75.3
2026-02-07 07:00:00,2.4,23.7,55.1
2026-02-07 08:00:00,6.5,152.3,50.3
2026-02-07 09:00:00,6.1,266.3,84.0
2026-02-07 10:00:00,3.9,404.6,68.7
2026-02-07 11:00:00,6.2,433.0,84.4
2026-02-07 12:00:00,9.1,472.1,62.3
2026-02-07 13:00:00,9.2,408.7,70.9
2026-02-07 14:00:00,6.5,385.5,67.7
2026-02-07 15:00:00,1.7,321.3,53.9
2026-02-07 16:00:00,3.8,187.4,61.1
2026-02-07 17:00:00,3.3,0.0,45.5
2026-02-07 18:00:00,1.7,0.0,70.6
2026-02-07 19:00:00,0.6,0.0,74.7
2026-02-07 20:00:00,-1.3,0.0,78.1
2026-02-07 21:00:00,-2.9,0.0,73.2
2026-02-07 22:00:00,-4.5,0.0,61.3
2026-02-07 23:00:00,-7.2,0.0,86.5
2026-02-08 00:00:00,-2.5,0.0,76.4
2026-02-08 01:00:00,-2.3,0.0,83.8
2026-02-08 02:00:00,-0.8,0.0,84.7
2026-02-08 03:00:00,-3.5,0.0,61.1
2026-02-08 04:00:00,1.7,0.0,68.8
2026-02-08 05:00:00,5.8,0.0,74.6
2026-02-08 06:00:00,3.1,0.0,45.7
2026-02-08 07:00:00,4.0,0.0,46.1
2026-02-08 08:00:00,5.8,173.0,43.5
2026-02-08 09:00:00,10.1,319.6,61.4
2026-02-08 10:00:00,4.4,408.0,58.0
2026-02-08 11:00:00,7.1,436.3,41.4
2026-02-08 12:00:00,4.9,479.2,65.2
2026-02-08 13:00:00,4.9,496.7,61.5
2026-02-08 14:00:00,5.1,402.0,80.7
2026-02-08 15:00:00,6.9,253.8,93.2
2026-02-08 16:00:00,6.6,178.6,69.8
2026-02-08 17:00:00,2.6,66.4,52.5
2026-02-08 18:00:00,-0.4,0.0,72.7
2026-02-08 19:00:00,4.1,0.0,63.1
2026-02-08 20:00:00,-2.7,0.0,59.4
2026-02-08 21:00:00,-3.8,0.0,50.0
2026-02-08 22:00:00,-6.7,0.0,56.0
2026-02-08 23:00:00,-0.6,0.0,60.3
2026-02-09 00:00:00,-1.1,0.0,74.8
2026-02-09 01:00:00,2.3,0.0,70.4
2026-02-09 02:00:00,-4.5,0.0,90.1
2026-02-09 03:00:00,2.2,0.0,72.8
2026-02-09 04:00:00,0.6,0.0,69.1
2026-02-09 05:00:00,3.4,0.0,58.1
2026-02-09 06:00:00,-0.2,0.0,47.1
2026-02-09 07:00:00,7.2,0.0,54.2
2026-02-09 08:00:00,6.9,176.7,52.2
2026-02-09 09:00:00,6.0,299.0,24.3
2026-02-09 10:00:00,7.9,401.5,47.6
2026-02-09 11:00:00,5.2,460.2,86.7
2026-02-09 12:00:00,5.4,507.1,68.2
2026-02-09 13:00:00,5.2,456.9,57.1
2026-02-09 14:00:00,1.6,437.0,68.7
2026-02-09 15:00:00,6.0,302.3,33.4
2026-02-09 16:00:00,5.4,165.3,66.9
2026-02-09 17:00:00,0.4,0.0,81.9
2026-02-09 18:00:00,1.2,0.0,60.9
2026-02-09 19:00:00,-1.3,0.0,36.1
2026-02-09 20:00:00,-1.1,0.0,56.5
2026-02-09 21:00:00,-3.8,0.0,81.9
2026-02-09 22:00:00,-4.8,0.0,66.6
2026-02-09 23:00:00,-1.1,0.0,41.4
2026-02-10 00:00:00,-3.1,0.0,98.0
2026-02-10 01:00:00,1.6,0.0,43.6
2026-02-10 02:00:00,-1.6,0.0,58.8
2026-02-10 03:00:00,-2.5,0.0,46.9
2026-02-10 04:00:00,3.0,0.0,46.9
2026-02-10 05:00:00,3.1,0.0,55.7
2026-02-10 06:00:00,4.6,0.0,72.0
2026-02-10 07:00:00,6.8,0.0,81.8
2026-02-10 08:00:00,4.1,187.5,56.6
2026-02-10 09:00:00,6.0,370.5,47.3
2026-02-10 10:00:00,6.4,415.2,69.6
2026-02-10 11:00:00,4.3,477.7,70.1
2026-02-10 12:00:00,6.2,463.2,66.0
2026-02-10 13:00:00,8.9,449.7,66.6
2026-02-10 14:00:00,5.9,431.0,60.8
2026-02-10 15:00:00,1.7,369.1,63.9
2026-02-10 16:00:00,0.1,223.8,59.7
2026-02-10 17:00:00,5.2,36.6,78.5
2026-02-10 18:00:00,0.4,0.0,95.9
2026-02-10 19:00:00,-1.9,0.0,65.1
2026-02-10 20:00:00,-2.2,0.0,62.3
2026-02-10 21:00:00,-5.4,0.0,66.3
2026-02-10 22:00:00,-0.1,0.0,52.6
2026-02-10 23:00:00,-3.9,0.0,73.9
2026-02-11 00:00:00,-0.1,0.0,68.8
2026-02-11 01:00:00,-2.2,0.0,55.9
2026-02-11 02:00:00,1.3,0.0,75.7
2026-02-11 03:00:00,0.0,0.0,62.5
2026-02-11 04:00:00,2.4,0.0,47.6
2026-02-11 05:00:00,3.4,0.0,67.4
2026-02-11 06:00:00,4.5,0.0,65.7
2026-02-11 07:00:00,5.2,17.3,76.6
2026-02-11 08:00:00,5.1,188.9,74.6
2026-02-11 09:00:00,10.2,289.4,60.5
2026-02-11 10:00:00,5.0,360.9,55.1
2026-02-11 11:00:00,7.0,426.0,62.2
2026-02-11 12:00:00,6.9,479.8,67.6
2026-02-11 13:00:00,7.1,451.1,69.4
2026-02-11 14:00:00,4.7,360.3,66.7
2026-02-11 15:00:00,5.1,310.9,60.8
2026-02-11 16:00:00,2.9,173.1,77.1
2026-02-11 17:00:00,-1.2,0.0,52.1
2026-02-11 18:00:00,0.7,0.0,99.4
2026-02-11 19:00:00,-2.7,0.0,73.6
2026-02-11 20:00:00,-5.0,0.0,45.3
2026-02-11 21:00:00,-2.1,0.0,64.9
2026-02-11 22:00:00,-1.9,0.0,73.8
2026-02-11 23:00:00,-2.0,0.0,56.9
2026-02-12 00:00:00,-1.6,0.0,39.5
2026-02-12 01:00:00,-6.1,0.0,46.3
2026-02-12 02:00:00,-4.1,0.0,70.0
2026-02-12 03:00:00,3.6,0.0,35.6
2026-02-12 04:00:00,-1.3,0.0,40.2
2026-02-12 05:00:00,3.3,0.0,69.9
2026-02-12 06:00:00,2.0,0.0,58.6
2026-02-12 07:00:00,4.8,9.0,51.5
2026-02-12 08:00:00,4.4,176.4,54.5
2026-02-12 09:00:00,7.6,296.6,39.8
2026-02-12 10:00:00,7.2,435.1,69.2
2026-02-12 11:00:00,6.2,405.5,49.8
2026-02-12 12:00:00,4.8,421.5,53.9
2026-02-12 13:00:00,7.0,462.7,67.1
2026-02-12 14:00:00,3.2,410.2,58.0
2026-02-12 15:00:00,5.5,327.2,51.3
2026-02-12 16:00:00,8.7,169.9,32.1
2026-02-12 17:00:00,4.8,0.0,67.4
2026-02-12 18:00:00,2.3,0.0,63.1
2026-02-12 19:00:00,-0.6,0.0,54.1
2026-02-12 20:00:00,-5.3,0.0,46.3
2026-02-12 21:00:00,-4.9,0.0,62.1
2026-02-12 22:00:00,-0.2,0.0,69.1
2026-02-12 23:00:00,-4.5,0.0,63.4
2026-02-13 00:00:00,-4.0,0.0,86.2
2026-02-13 01:00:00,-2.4,0.0,72.2
2026-02-13 02:00:00,-3.4,0.0,60.0
2026-02-13 03:00:00,-2.7,0.0,72.7
2026-02-13 04:00:00,0.8,0.0,62.3
2026-02-13 05:00:00,0.4,0.0,62.3
2026-02-13 06:00:00,2.0,0.0,81.1
2026-02-13 07:00:00,3.2,23.8,48.1
2026-02-13 08:00:00,6.8,176.3,62.0
2026-02-13 09:00:00,6.1,364.8,79.5
2026-02-13 10:00:00,6.7,400.5,66.3
2026-02-13 11:00:00,8.4,463.9,56.1
2026-02-13 12:00:00,6.8,558.1,36.0
2026-02-13 13:00:00,6.0,459.6,27.6
2026-02-13 14:00:00,6.7,426.9,92.8
2026-02-13 15:00:00,6.1,337.7,66.2
2026-02-13 16:00:00,3.2,211.5,52.9
2026-02-13 17:00:00,2.4,32.7,66.9
2026-02-13 18:00:00,-0.6,0.0,47.4
2026-02-13 19:00:00,-2.0,0.0,56.6
2026-02-13 20:00:00,0.2,0.0,47.5
2026-02-13 21:00:00,-1.2,0.0,40.4
2026-02-13 22:00:00,-1.7,0.0,30.0
2026-02-13 23:00:00,-2.2,0.0,37.7
2026-02-14 00:00:00,-2.4,0.0,76.7
2026-02-14 01:00:00,-0.6,0.0,46.5
2026-02-14 02:00:00,0.7,0.0,69.4
2026-02-14 03:00:00,1.7,0.0,75.7
2026-02-14 04:00:00,0.9,0.0,61.6
2026-02-14 05:00:00,5.1,0.0,56.9
2026-02-14 06:00:00,4.1,0.0,63.3
2026-02-14 07:00:00,6.1,33.7,55.1
2026-02-14 08:00:00,6.5,196.1,79.4
2026-02-14 09:00:00,7.2,304.2,89.5
2026-02-14 10:00:00,5.7,423.0,83.1
2026-02-14 11:00:00,8.8,529.2,29.1
2026-02-14 12:00:00,12.9,523.0,54.8
2026-02-14 13:00:00,5.9,477.4,61.4
2026-02-14 14:00:00,6.0,438.9,68.3
2026-02-14 15:00:00,4.0,295.4,35.4
2026-02-14 16:00:00,2.7,185.3,35.2
2026-02-14 17:00:00,5.4,56.4,80.9
2026-02-14 18:00:00,-0.3,0.0,52.9
2026-02-14 19:00:00,-1.1,0.0,39.0
2026-02-14 20:00:00,-4.4,0.0,44.8
2026-02-14 21:00:00,-3.5,0.0,67.2
2026-02-14 22:00:00,-5.9,0.0,49.0
2026-02-14 23:00:00,-1.4,0.0,65.0
2026-02-15 00:00:00,3.3,0.0,46.4
2026-02-15 01:00:00,-2.6,0.0,34.9
2026-02-15 02:00:00,-4.4,0.0,82.4
2026-02-15 03:00:00,1.8,0.0,67.0
2026-02-15 04:00:00,-0.3,0.0,56.0
2026-02-15 05:00:00,5.1,0.0,53.2
2026-02-15 06:00:00,3.2,0.0,83.0
2026-02-15 07:00:00,3.7,76.5,69.9
2026-02-15 08:00:00,5.7,173.5,78.3
2026-02-15 09:00:00,8.3,310.3,52.3
2026-02-15 10:00:00,6.9,481.7,61.8
2026-02-15 11:00:00,6.5,474.1,67.1
2026-02-15 12:00:00,6.9,544.2,52.8
2026-02-15 13:00:00,4.3,477.4,59.6
2026-02-15 14:00:00,6.8,423.7,52.3
2026-02-15 15:00:00,1.4,315.6,67.0
2026-02-15 16:00:00,2.9,224.9,41.2
2026-02-15 17:00:00,4.0,72.6,69.6
2026-02-15 18:00:00,1.8,0.0,65.7
2026-02-15 19:00:00,1.2,0.0,58.0
2026-02-15 20:00:00,-1.2,0.0,67.8
2026-02-15 21:00:00,0.5,0.0,55.6
2026-02-15 22:00:00,-0.5,0.0,51.0
2026-02-15 23:00:00,-1.6,0.0,69.2
2026-02-16 00:00:00,-0.4,0.0,69.6
2026-02-16 01:00:00,-0.2,0.0,53.2
2026-02-16 02:00:00,-1.8,0.0,51.9
2026-02-16 03:00:00,-2.6,0.0,58.0
2026-02-16 04:00:00,2.2,0.0,52.5
2026-02-16 05:00:00,3.7,0.0,83.6
2026-02-16 06:00:00,6.1,0.0,65.5
2026-02-16 07:00:00,3.2,4.9,61.0
2026-02-16 08:00:00,4.3,189.7,46.8
2026-02-16 09:00:00,7.9,355.5,71.8
2026-02-16 10:00:00,7.3,415.5,51.6
2026-02-16 11:00:00,3.8,459.3,51.0
2026-02-16 12:00:00,8.2,522.7,72.3
2026-02-16 13:00:00,3.2,507.2,66.6
2026-02-16 14:00:00,4.3,405.9,23.2
2026-02-16 15:00:00,7.8,334.4,58.4
2026-02-16 16:00:00,7.6,164.0,62.6
2026-02-16 17:00:00,0.2,9.1,55.7
2026-02-16 18:00:00,0.7,0.0,63.2
2026-02-16 19:00:00,0.2,0.0,33.6
2026-02-16 20:00:00,2.6,0.0,18.3
2026-02-16 21:00:00,-2.7,0.0,46.1
2026-02-16 22:00:00,-3.2,0.0,65.0
2026-02-16 23:00:00,0.7,0.0,12.4
2026-02-17 00:00:00,-2.8,0.0,47.8
2026-02-17 01:00:00,-0.1,0.0,31.6
2026-02-17 02:00:00,-3.7,0.0,56.8
2026-02-17 03:00:00,-0.1,0.0,89.8
2026-02-17 04:00:00,-1.9,0.0,57.2
2026-02-17 05:00:00,0.6,0.0,58.9
2026-02-17 06:00:00,5.7,0.0,73.1
2026-02-17 07:00:00,5.1,43.7,60.8
2026-02-17 08:00:00,5.6,204.8,57.2
2026-02-17 09:00:00,5.6,302.4,74.4
2026-02-17 10:00:00,7.1,401.0,67.5
2026-02-17 11:00:00,8.3,445.2,64.8
2026-02-17 12:00:00,9.5,509.0,58.4
2026-02-17 13:00:00,1.8,418.1,55.3
2026-02-17 14:00:00,4.6,392.1,74.2
2026-02-17 15:00:00,5.6,275.5,55.4
2026-02-17 16:00:00,3.8,216.5,78.9
2026-02-17 17:00:00,3.6,0.0,44.8
2026-02-17 18:00:00,2.0,0.0,82.0
2026-02-17 19:00:00,-0.4,0.0,67.5
2026-02-17 20:00:00,-1.8,0.0,45.9
2026-02-17 21:00:00,-2.1,0.0,68.1
2026-02-17 22:00:00,0.2,0.0,50.7
2026-02-17 23:00:00,-3.7,0.0,61.0
2026-02-18 00:00:00,-2.1,0.0,52.9
2026-02-18 01:00:00,-1.1,0.0,58.2
2026-02-18 02:00:00,2.5,0.0,74.3
2026-02-18 03:00:00,-0.2,0.0,68.0
2026-02-18 04:00:00,3.5,0.0,43.3
2026-02-18 05:00:00,5.3,0.0,44.2
2026-02-18 06:00:00,4.0,0.0,64.2
2026-02-18 07:00:00,5.0,45.0,65.3
2026-02-18 08:00:00,5.8,256.8,50.1
2026-02-18 09:00:00,6.7,385.0,84.0
2026-02-18 10:00:00,9.4,371.4,72.4
2026-02-18 11:00:00,8.3,489.1,50.8
2026-02-18 12:00:00,8.2,468.6,49.3
2026-02-18 13:00:00,5.0,444.3,56.8
2026-02-18 14:00:00,4.5,422.2,55.2
2026-02-18 15:00:00,9.7,371.6,79.0
